Sector_score,LOCATION_ID,Score_A,Score_B,numbers,CONTROL_RISK,MONEY_Marks,District,Loss,History,Risk
0.03517241379310345,0.32558139534883723,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.7209302325581395,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.7209302325581395,0.5,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.9262068965517241,0.23255813953488375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.4418604651162791,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.9262068965517241,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.3023255813953489,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7209302325581395,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.4186046511627907,0.5,1.0,0.0,0.07407407407407408,0.5,0.0,0.0,0.1111111111111111,1.0
0.9262068965517241,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4186046511627907,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.23255813953488375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.023255813953488372,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.015,0.4186046511627907,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4186046511627907,1.0,0.0,0.0,0.14814814814814814,1.0,1.0,0.0,0.0,1.0
0.026896551724137935,0.3953488372093023,0.0,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.026896551724137935,0.6046511627906976,0.5,1.0,0.0,0.14814814814814814,1.0,0.0,1.0,0.0,1.0
0.008965517241379312,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.3488372093023256,1.0,0.5,0.0,0.07407407407407408,0.5,0.5,0.0,0.0,1.0
0.0,0.3023255813953489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.4418604651162791,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.3406896551724138,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406896551724138,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.18604651162790697,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.9262068965517241,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.06976744186046512,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.008965517241379312,0.16279069767441862,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.015,0.9069767441860465,1.0,1.0,0.125,0.0,1.0,0.0,0.0,0.0,1.0
0.03517241379310345,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406896551724138,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2363793103448276,0.023255813953488372,1.0,0.0,0.25,0.22222222222222227,1.0,1.0,0.0,0.1111111111111111,1.0
0.03517241379310345,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.16279069767441862,1.0,1.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,1.0
0.9262068965517241,0.16279069767441862,0.5,1.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,1.0
0.026896551724137935,0.27906976744186046,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.3488372093023256,0.0,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.9262068965517241,0.4186046511627907,1.0,1.0,0.0,0.07407407407407408,0.5,0.0,0.0,0.1111111111111111,1.0
0.0,0.27906976744186046,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.6511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.2558139534883721,1.0,1.0,0.0,0.3703703703703704,1.0,1.0,0.0,0.2222222222222222,1.0
0.015,0.06976744186046512,1.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.18604651162790697,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.16279069767441862,0.0,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.008448275862068963,0.023255813953488372,1.0,0.0,0.125,0.22222222222222227,1.0,1.0,0.0,0.1111111111111111,1.0
0.03517241379310345,0.4186046511627907,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.015,0.18604651162790697,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.026896551724137935,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.6046511627906976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18604651162790697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.11627906976744186,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.6511627906976744,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.48837209302325585,1.0,1.0,0.125,0.0,1.0,0.0,0.0,0.0,1.0
0.03517241379310345,0.16279069767441862,1.0,1.0,0.125,0.3333333333333334,1.0,0.0,0.0,0.3333333333333333,1.0
0.002413793103448275,0.32558139534883723,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.015,0.023255813953488372,1.0,0.5,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.008965517241379312,0.2558139534883721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406896551724138,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2363793103448276,0.0,1.0,1.0,0.25,0.14814814814814814,1.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.4186046511627907,1.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.008965517241379312,0.023255813953488372,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.3488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.4186046511627907,0.0,1.0,0.0,0.07407407407407408,1.0,0.0,0.5,0.0,1.0
0.002413793103448275,0.2558139534883721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.3023255813953489,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.23255813953488375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.16279069767441862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9262068965517241,0.48837209302325585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.06976744186046512,0.0,0.0,0.0,0.07407407407407408,0.0,0.0,0.5,0.0,0.0
0.015,0.2558139534883721,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
0.015,0.2558139534883721,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.8372093023255813,1.0,0.0,0.125,0.0,1.0,0.0,0.0,0.0,1.0
0.026896551724137935,0.3488372093023256,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.4186046511627907,1.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.8372093023255813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.27906976744186046,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3406896551724138,0.7209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406896551724138,0.11627906976744186,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3488372093023256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.002413793103448275,0.023255813953488372,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.008965517241379312,0.06976744186046512,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3406896551724138,0.48837209302325585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.16279069767441862,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.27906976744186046,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.015,0.48837209302325585,1.0,1.0,0.0,0.07407407407407408,1.0,0.0,0.5,0.0,1.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.023255813953488372,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.32558139534883723,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.09302325581395349,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.48837209302325585,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008448275862068963,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.3488372093023256,0.0,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.9262068965517241,0.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.2558139534883721,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.3488372093023256,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.16279069767441862,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.015,0.16279069767441862,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.48837209302325585,0.5,0.0,0.0,0.14814814814814814,1.0,0.0,1.0,0.0,1.0
0.015,0.883720930232558,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.03517241379310345,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.09302325581395349,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.16279069767441862,0.5,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.9262068965517241,0.6046511627906976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.3023255813953489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.16279069767441862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.015,0.7209302325581395,1.0,1.0,0.0,0.07407407407407408,1.0,0.0,0.0,0.1111111111111111,1.0
0.9262068965517241,0.16279069767441862,0.5,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.002413793103448275,0.4186046511627907,0.5,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.03517241379310345,0.023255813953488372,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.32558139534883723,1.0,1.0,0.125,0.0,0.5,0.0,0.0,0.0,1.0
0.9262068965517241,0.18604651162790697,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.09302325581395349,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.9262068965517241,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2363793103448276,0.4186046511627907,0.0,0.0,0.0,0.14814814814814814,1.0,1.0,0.0,0.0,1.0
0.008448275862068963,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.7209302325581395,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.023255813953488372,1.0,0.0,0.375,0.5925925925925927,1.0,1.0,0.0,0.4444444444444444,1.0
0.0,0.32558139534883723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.23255813953488375,1.0,1.0,0.125,0.0,1.0,0.0,0.0,0.0,1.0
0.03517241379310345,0.3488372093023256,0.0,0.0,0.0,0.14814814814814814,0.0,1.0,0.0,0.0,1.0
0.9262068965517241,0.16279069767441862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.06976744186046512,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.026896551724137935,0.18604651162790697,1.0,1.0,0.0,0.07407407407407408,1.0,0.0,0.0,0.1111111111111111,1.0
0.9999999999999999,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.16279069767441862,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03517241379310345,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.27906976744186046,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002413793103448275,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.18604651162790697,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015,0.2558139534883721,1.0,1.0,0.25,0.07407407407407408,0.5,0.0,0.0,0.1111111111111111,1.0
0.015,0.3488372093023256,0.5,0.0,0.0,0.07407407407407408,0.0,0.5,0.0,0.0,0.0
0.9999999999999999,0.6511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.27906976744186046,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.03517241379310345,0.4186046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.3023255813953489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026896551724137935,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008965517241379312,0.11627906976744186,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.2558139534883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9262068965517241,0.4186046511627907,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7209302325581395,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
